,database,engine,cpus,indexed_table,query,query_type,real,real_stddev,result_size,sys,sys_stddev,table_size,test_name,test_type,user,user_stddev,was_indexed
1558,Postgres,Postgres,2.0,clients_100_all,clients_100_all,ALL,0.0271,0.0011,100.0,0.0039,0.0032,100.0,group_by_order,select,0.0201,0.0032,0.0
1559,Postgres,Postgres,2.0,clients_1000_all,clients_1000_all,ALL,0.0281,0.001,989.0,0.0046,0.0028,1000.0,group_by_order,select,0.0197,0.0027,1.0
1560,Postgres,Postgres,2.0,clients_1000_all,clients_1000_all,ALL,0.0282,0.0012,989.0,0.0042,0.0036,1000.0,group_by_order,select,0.0203,0.0035,0.0
1561,Postgres,Postgres,2.0,clients_10000_all,clients_10000_all,ALL,0.0412,0.0007,9384.0,0.0054,0.0042,10000.0,group_by_order,select,0.027,0.0042,1.0
1562,Postgres,Postgres,2.0,clients_10000_all,clients_10000_all,ALL,0.041,0.0011,9384.0,0.0055,0.0027,10000.0,group_by_order,select,0.0269,0.003,0.0
1563,Postgres,Postgres,2.0,clients_100000_all,clients_100000_all,ALL,0.1706,0.0014,72478.0,0.0111,0.0066,100000.0,group_by_order,select,0.0839,0.0069,1.0
1564,Postgres,Postgres,2.0,clients_100000_all,clients_100000_all,ALL,0.1696,0.0014,72478.0,0.0108,0.005,100000.0,group_by_order,select,0.0839,0.0051,0.0
1565,Postgres,Postgres,2.0,clients_1000000_all,clients_1000000_all,ALL,0.6736,0.0028,361802.0,0.0329,0.0074,1000000.0,group_by_order,select,0.3381,0.0076,1.0
1566,Postgres,Postgres,2.0,clients_1000000_all,clients_1000000_all,ALL,1.6634,0.0999,361802.0,0.0268,0.0091,1000000.0,group_by_order,select,0.3439,0.0089,0.0
1567,Postgres,Postgres,4.0,clients_base_all,clients_base_all,ALL,2.6089,0.0142,923828.0,0.0695,0.0107,10000000.0,group_by_order,select,0.8499,0.017,1.0
1568,Postgres,Postgres,4.0,clients_base_all,clients_base_all,ALL,7.2996,2.9812,923828.0,0.072,0.0129,10000000.0,group_by_order,select,0.8506,0.0174,0.0
1569,Postgres,Postgres,4.0,clients_1_all,clients_1_all,ALL,0.0267,0.0015,1.0,0.0042,0.004,1.0,group_by_order,select,0.0195,0.0038,1.0
1570,Postgres,Postgres,4.0,clients_1_all,clients_1_all,ALL,0.0259,0.0007,1.0,0.0018,0.0026,1.0,group_by_order,select,0.0209,0.0022,0.0
1571,Postgres,Postgres,4.0,clients_10_all,clients_10_all,ALL,0.0265,0.0011,10.0,0.0057,0.0035,10.0,group_by_order,select,0.0176,0.0031,1.0
1572,Postgres,Postgres,4.0,clients_10_all,clients_10_all,ALL,0.0263,0.0009,10.0,0.0055,0.0036,10.0,group_by_order,select,0.0176,0.0036,0.0
1573,Postgres,Postgres,4.0,clients_100_all,clients_100_all,ALL,0.0268,0.0009,100.0,0.005,0.003,100.0,group_by_order,select,0.0188,0.0029,1.0
1574,Postgres,Postgres,4.0,clients_100_all,clients_100_all,ALL,0.0267,0.001,100.0,0.0052,0.0045,100.0,group_by_order,select,0.0179,0.0042,0.0
1575,Postgres,Postgres,4.0,clients_1000_all,clients_1000_all,ALL,0.0291,0.0011,989.0,0.0043,0.0027,1000.0,group_by_order,select,0.0202,0.0031,1.0
1576,Postgres,Postgres,4.0,clients_1000_all,clients_1000_all,ALL,0.0285,0.0011,989.0,0.0044,0.003,1000.0,group_by_order,select,0.0203,0.0031,0.0
1577,Postgres,Postgres,4.0,clients_10000_all,clients_10000_all,ALL,0.0416,0.0006,9384.0,0.0044,0.0034,10000.0,group_by_order,select,0.0284,0.0035,1.0
1578,Postgres,Postgres,4.0,clients_10000_all,clients_10000_all,ALL,0.0413,0.0009,9384.0,0.0079,0.0035,10000.0,group_by_order,select,0.0251,0.004,0.0
1579,Postgres,Postgres,4.0,clients_100000_all,clients_100000_all,ALL,0.1712,0.0014,72478.0,0.0102,0.0055,100000.0,group_by_order,select,0.0837,0.0057,1.0
1580,Postgres,Postgres,4.0,clients_100000_all,clients_100000_all,ALL,0.1709,0.0023,72478.0,0.0103,0.0062,100000.0,group_by_order,select,0.0853,0.0065,0.0
1581,Postgres,Postgres,4.0,clients_1000000_all,clients_1000000_all,ALL,0.6685,0.0035,361802.0,0.0294,0.0094,1000000.0,group_by_order,select,0.3394,0.0095,1.0
1582,Postgres,Postgres,4.0,clients_1000000_all,clients_1000000_all,ALL,1.4641,0.0252,361802.0,0.035,0.0121,1000000.0,group_by_order,select,0.3359,0.0139,0.0
1583,Postgres,Postgres,1.0,,clients,ALL,28.7237,9.2323,10000000.0,0.0051,0.0027,10000000.0,import,import,0.0176,0.0023,0.0
1584,Postgres,Postgres,1.0,,clients_1,ALL,0.027,0.0013,1.0,0.0044,0.0042,1.0,import,import,0.0181,0.004,0.0
1585,Postgres,Postgres,1.0,,clients_10,ALL,0.0272,0.0009,10.0,0.0042,0.0036,10.0,import,import,0.0181,0.0034,0.0
1586,Postgres,Postgres,1.0,,clients_100,ALL,0.0281,0.0018,100.0,0.0046,0.0025,100.0,import,import,0.0181,0.0023,0.0
1587,Postgres,Postgres,1.0,,clients_1000,ALL,0.0297,0.0012,1000.0,0.0049,0.0032,1000.0,import,import,0.0172,0.0036,0.0
1588,Postgres,Postgres,1.0,,clients_10000,ALL,0.0534,0.0186,10000.0,0.004,0.0031,10000.0,import,import,0.018,0.0033,0.0
1589,Postgres,Postgres,1.0,,clients_100000,ALL,0.2677,0.1462,100000.0,0.0041,0.0035,100000.0,import,import,0.0191,0.0034,0.0
